企業名,法人番号,採用担当者名,担当者確度,取得手法,取得元,役職,部署,根拠URL,根拠,電話番号,従業員数,業種,都道府県,新卒フラグ,公式URL,取得日
株式会社SUPERNOVA,,,,,,,,,,,,情報通信,東京都,,https://supernova-inc.com/,2026-06-29
株式会社プロディライト,,,,,,,,,,06-6233-4555,,情報通信,大阪府,,https://prodelight.co.jp/,2026-06-29
BEFFY Inc.,,,,,,,,,,,,情報通信,東京都,,https://www.babiew.com,2026-06-29
鈴与シンワート株式会社,,,,,,,,,,03-5440-2800,,情報通信,東京都,,https://www.shinwart.co.jp/,2026-06-29
株式会社G・O・P,,,,,,,,,,,,,,,,2026-06-29
株式会社ナレッジセンス,,,,,,,,,,,,,東京都,,,2026-06-29
ネットマーブルジャパン株式会社,,,,,,,,,,,,サービス業,東京都,,https://www.netmarble.co.jp/,2026-06-29
株式会社スリーエーコンサルティング,,,,,,,,,,0120-068-268,,サービス業,大阪府,,https://ninsho-partner.com/,2026-06-29
合同会社CLOSM,,,,,,,,,,03-6673-6924,,情報通信,東京都,,https://closm.llc,2026-06-29
株式会社カンビア,,,,,,,,,,,,,東京都,,,2026-06-29
株式会社Polyscape,,,,,,,,,,,,,東京都,,,2026-06-29
株式会社Smart Craft,,,,,,,,,,,,,東京都,,,2026-06-29
Connectiv株式会社,,,,,,,,,,,,,東京都,,,2026-06-29
株式会社ロジクラ,,,,,,,,,,,,,東京都,,,2026-06-29
フィグニー株式会社,,,,,,,,,,,,情報通信,東京都,,https://fignny.co.jp,2026-06-29
Anyflow株式会社,,,,,,,,,,,,,,,,2026-06-29
株式会社コナミデジタルエンタテインメント,,,,,,,,,,03-6867-0573,,サービス業,東京都,,https://www.konami.com/games/corporate/ja/,2026-06-29
株式会社ヴァル研究所,,,,,,,,,,03-5373-3500,,情報通信,東京都,,https://www.val.co.jp/,2026-06-29
Stunlock Studios AB,,,,,,,,,,,,サービス業,,,https://www.stunlock.com/,2026-06-29
株式会社ソルブレイン,,,,,,,,,,022-399-6468,,情報通信,：宮城県,,https://www.solebrain.co.jp/,2026-06-29
株式会社Hi-STORY,,,,,,,,,,03-6824-5395,,情報通信,東京都,,https://www.hi-story.co.jp/gen-drive/,2026-06-29
株式会社infonerv,,,,,,,,,,,,情報通信,東京都,,https://infonerv.com/,2026-06-29
Kong株式会社,,,,,,,,,,03-4588-4257,,サービス業,東京都,,https://jp.konghq.com,2026-06-29
NVIDIA,,,,,,,,,,,,製造業,東京都,,,2026-06-29
株式会社ブリスコラ,,,,,,,,,,03-6441-2614,,情報通信,東京都,,https://www.briscola.co.jp/,2026-06-29
クラウドストライク合同会社,,,,,,,,,,,,情報通信,,,https://www.crowdstrike.jp/,2026-06-29
株式会社AtoJ,,,,,,,,,,,,サービス業,神奈川県,,https://service.1nego.jp/,2026-06-29
株式会社ドワンゴ,,,,,,,,,,,,情報通信,東京都,,https://dwango.co.jp/,2026-06-29
一般社団法人日本婚活支援協会,,,,,,,,,,03-6427-1244,,財団法人・社団法人・宗教法人,東京都,,https://konkatu.or.jp/,2026-06-29
株式会社ホスピタリティ&グローイング･ジャパン,,,,,,,,,,,,,,,,2026-06-29
サイバーコム株式会社,,,,,,,,,,045-681-6001,,情報通信,（新潟県,,https://www.cy-com.co.jp/,2026-06-29
株式会社リンクバル,,,,,,,,,,,,,,,,2026-06-29
株式会社Luup,,,,,,,,,,,,,東京都,,,2026-06-29
PAX TOPOLOGY株式会社,,,,,,,,,,,,,,,,2026-06-29
STATION Ai株式会社,,,,,,,,,,,,サービス業,は愛知県,,https://stationai.co.jp/,2026-06-29
agent union株式会社,,,,,,,,,,,,,東京都,,,2026-06-29
株式会社電通総研,,,,,,,,,,03-6713-6100,,情報通信,東京都,,https://www.dentsusoken.com,2026-06-29
株式会社ムクイル,,,,,,,,,,,,情報通信,東京都,,https://www.mukuil.com/,2026-06-29
株式会社ｓｏｕｃｏ,,,,,,,,,,,,,東京都,,,2026-06-29
JUREN株式会社,,,,,,,,,,03-6807-3652,,サービス業,東京都,,https://www.juren.co.jp/,2026-06-29
株式会社エアークローゼット,,,,,,,,,,03-6452-8654,,情報通信,東京都,,https://corp.air-closet.com/,2026-06-29
株式会社椿本チエイン,,,,,,,,,,06-6441-0011,,製造業,東京都,,https://www.tsubakimoto.jp/,2026-06-29
株式会社クラス,,,,,,,,,,,,,東京都,,,2026-06-29
オイシックス・ラ・大地株式会社,,,,,,,,,,050-5305-0549,,商業（卸売業、小売業）,東京都,,https://www.oisixradaichi.co.jp/,2026-06-29
日本パレットレンタル株式会社,,,,,,,,,,03-6895-5215,,サービス業,東京都,,https://www.jpr.co.jp/company/,2026-06-29
株式会社バイオフィリア,,,,,,,,,,,,,東京都,,,2026-06-29
ミュゼ・メディア・HD株式会社,,,,,,,,,,03-6261-9866,,サービス業,東京都,,,2026-06-29
My Little Box Japan 株式会社,,,,,,,,,,03-6427-1918,,情報通信,東京都,,http://www.mylittlebox.jp,2026-06-29
株式会社毎日新聞社,,,,,,,,,,03-3212-0321,,情報通信,東京都,,https://www.mainichi.co.jp/,2026-06-29
株式会社 pluszero,,,,,,,,,,,,情報通信,東京都,,https://plus-zero.co.jp/,2026-06-29
レック株式会社,,,,,,,,,,03-3527-2150,,製造業,東京都,,https://www.lecinc.co.jp/,2026-06-29
株式会社ＳＡＮＭＹＡＫＵ,,,,,,,,,,058-322-7600,,飲食店・宿泊業,：岐阜県,,https://kissa-sanmyaku.com/,2026-06-29
株式会社現代経営技術研究所,,,,,,,,,,,,,東京都,,,2026-06-29
株式会社くまもとＤＭＣ,,,,,,,,,,096-276-6655,,サービス業,！熊本県,,https://k-dmc.co.jp/,2026-06-29
株式会社スペースワン,,,,,,,,,,024-954-9930,,サービス業,【福島県,,https://www.spacexone.com/,2026-06-29
伊藤忠インタラクティブ株式会社,,,,,,,,,,03-6704-0070,,情報通信,・長崎県,,https://www.market.co.jp/,2026-06-29
株式会社Xology,,,,,,,,,,03-4330-4707,,商業（卸売業、小売業）,東京都,,https://xology.co.jp,2026-06-29
ATENジャパン株式会社,,,,,,,,,,03-5615-5810,,製造業,東京都,,https://www.tv-osaka.co.jp/kbe/,2026-06-29
株式会社きらやか銀行,,,,,,,,,,023-631-0001,,金融・保険業,た山形県,,https://www.kirayaka.co.jp/,2026-06-29
株式会社ミヤチク,,,,,,,,,,0986-62-2901,,製造業,：宮崎県,,https://miyachiku.jp/,2026-06-29
琴平バス株式会社,,,,,,,,,,,,サービス業,：香川県,,,2026-06-29
株式会社ビットブレイン,,,,,,,,,,0776-43-0860,,情報通信,：福井県,,https://bit-brain.jp/,2026-06-29
レバレジーズ株式会社,,,,,,,,,,03-5774-1632,,サービス業,東京都,,http://leverages.jp/,2026-06-29
株式会社TGX GOLF,,,,,,,,,,,,,東京都,,,2026-06-29
シュア・ジャパン株式会社,,,,,,,,,,,,製造業,東京都,,https://www.shure.com/ja-JP,2026-06-29
株式会社NIJIN,,,,,,,,,,,,,東京都,,,2026-06-29
つなぐスタジオ株式会社,,,,,,,,,,,,,,,,2026-06-29
株式会社デイトナ,,,,,,,,,,0538-84-2200,,商業（卸売業、小売業）,（静岡県,,https://www.daytona.co.jp,2026-06-29
富士スピードウェイ株式会社,,,,,,,,,,0550-78-1234,,サービス業,報静岡県,,https://www.fsw.tv/,2026-06-29
株式会社ミマキエンジニアリング,,,,,,,,,,0268-64-2281,,製造業,／長野県,,http://japan.mimaki.com/,2026-06-29
株式会社EVeM,,,,,,,,,,,,,東京都,,,2026-06-29
株式会社ジャオス,,,,,,,,,,0279-20-5511,,製造業,：群馬県,,https://www.jaos.co.jp/,2026-06-29
公益財団法人名古屋産業振興公社,,,,,,,,,,052-735-2115,,サービス業,座愛知県,,https://www.nipc.or.jp/,2026-06-29
株式会社OurStory,,,,,,,,,,,,情報通信,東京都,,https://our-story.co.jp/,2026-06-29
株式会社ベネッセスタイルケアグループ,,,,,,,,,,,,サービス業,東京都,,https://benesse-scg.co.jp/,2026-06-29
株式会社リクルートマネジメントソリューションズ,,,,,,,,,,0120-878-300,,サービス業,東京都,,https://www.recruit-ms.co.jp/,2026-06-29
株式会社ビズアップ総研,,,,,,,,,,,,,東京都,,,2026-06-29
AVITA株式会社,,,,,,,,,,,,情報通信,東京都,,https://avita.co.jp/,2026-06-29
株式会社レビックグローバル,,,,,,,,,,03-6824-9782,,教育・学習支援業,東京都,,https://www.revicglobal.com/,2026-06-29
株式会社スピークバディ,,,,,,,,,,,,,東京都,,,2026-06-29
リスクモンスター株式会社,,,,,,,,,,03-6214-0350,,情報通信,東京都,,https://www.riskmonster.co.jp/,2026-06-29
株式会社MAIA,,,,,,,,,,050-1745-9639,,情報通信,東京都,,https://www.maia.co.jp/,2026-06-29
株式会社PeopleX,,,,,,,,,,,,情報通信,東京都,,https://corp.peoplex.jp/,2026-06-29
JV-Campus,,,,,,,,,,,,教育・学習支援業,地茨城県,,https://www.jv-campus.org,2026-06-29
一般社団法人日本アウトドアトレーニング協会,,,,,,,,,,03-6336-2929,,財団法人・社団法人・宗教法人,回福島県,,https://outdoortraining.or.jp/,2026-06-29
デジタルハリウッド株式会社,,,,,,,,,,03-5289-9241,,サービス業,東京都,,https://www.dhw.co.jp/,2026-06-29
株式会社シー・ビー・ティ・ソリューションズ,,,,,,,,,,03-5209-0551,,教育・学習支援業,都道府県,,https://cbt-s.com/,2026-06-29
一般財団法人日本規格協会,,,,,,,,,,,,財団法人・社団法人・宗教法人,東京都,,https://webdesk.jsa.or.jp/,2026-06-29
株式会社Flavor,,,,,,,,,,,,,京都府,,,2026-06-29
一般社団法人愛玩動物健康管理協会,,,,,,,,,,090-1863-5120,,教育・学習支援業,：静岡県,,https://caha.or.jp/,2026-06-29
日販アイ・ピー・エス株式会社,,,,,,,,,,03-5802-1875,,商業（卸売業、小売業）,東京都,,https://www.nippan-ips.co.jp/,2026-06-29
SB C&S株式会社,,,,,,,,,,,,,東京都,,,2026-06-29
日機装株式会社,,,,,,,,,,,,,東京都,,,2026-06-29
一般財団法人全日本情報学習振興協会,,,,,,,,,,03-5276-0030,,教育・学習支援業,】千葉県,,https://www.joho-gakushu.or.jp/,2026-06-29
株式会社ネクストエデュケーションシンク,,,,,,,,,,03-5842-5148,,教育・学習支援業,東京都,,https://www.nextet.net,2026-06-29
株式会社Aoba-BBT,,,,,,,,,,,,教育・学習支援業,東京都,,https://aoba-bbt.com/,2026-06-29
株式会社システムアイ,,,,,,,,,,,,情報通信,神奈川県,,https://systemi.co.jp/,2026-06-29
レジル株式会社,,,,,,,,,,,,,東京都,,,2026-06-29
一般社団法人産業ケアマネ協会,,,,,,,,,,03-6899-5893,,医療・福祉,東京都,,https://sangyo-care.or.jp/,2026-06-29
北広島町商工会,,,,,,,,,,0826-72-2380,,サービス業,【広島県,,https://www.kitahiroshima-sci.com/,2026-06-29
株式会社アンチパターン,,,,,,,,,,03-6885-6136,,情報通信,東京都,,https://anti-pattern.co.jp/,2026-06-29
株式会社リンリン,,,,,,,,,,052-243-5577,,サービス業,：愛知県,,https://happyrinrin.com/company/,2026-06-29
株式会社南都,,,,,,,,,,,,サービス業, 沖縄県,,https://www.gyokusendo.co.jp/,2026-06-29
株式会社コードタクト,,,,,,,,,,,,,東京都,,,2026-06-29
株式会社テクノスジャパン,,,,,,,,,,,,,東京都,,,2026-06-29
グローアップワークス株式会社,,,,,,,,,,,,,東京都,,,2026-06-29
株式会社サンシャインシティ,,,,,,,,,,,,不動産業,東京都,,https://co.sunshinecity.co.jp/,2026-06-29
ミラーフィット株式会社,,,,,,,,,,03-4400-4187,,情報通信,東京都,,https://mirrorfit.jp/,2026-06-29
マルサンアイ株式会社,,,,,,,,,,0564-27-3700,,製造業,：愛知県,,https://www.marusanai.co.jp/,2026-06-29
Notion Labs Japan合同会社,,,,,,,,,,,,情報通信,東京都,,https://www.notion.so/ja-jp,2026-06-29
ダイナミックプラス株式会社,,,,,,,,,,03-5213-4155,,情報通信,東京都,,https://www.dynamic-plus.com/,2026-06-29
株式会社すむたす,,,,,,,,,,,,,東京都,,,2026-06-29
デジタルダイナミック株式会社,,,,,,,,,,050-1722-0677,,サービス業,東京都,,https://intrance.jp/,2026-06-29
株式会社仙入,,,,,,,,,,,,,大阪府,,,2026-06-29
株式会社シニアジョブ,,,,,,,,,,,,サービス業,東京都,,https://corp.senior-job.co.jp/,2026-06-29
株式会社point0,,,,,,,,,,,,サービス業,東京都,,http://www.point0.work/,2026-06-29
株式会社ラボル,,,,,,,,,,,,情報通信,東京都,,https://labol.co.jp/corp/,2026-06-29
株式会社AGEST,,,,,,,,,,,,,東京都,,,2026-06-29
チューリッヒ保険会社,,,,,,,,,,,,金融・保険業,東京都,,https://www.zurich.co.jp/,2026-06-29
シェルパワークス株式会社,,,,,,,,,,,,,東京都,,,2026-06-29
株式会社小野測器,,,,,,,,,,045-935-3888,,製造業,、愛知県,,https://www.onosokki.co.jp,2026-06-29
ダイヤ工業株式会社,,,,,,,,,,086-282-1217,,製造業,：岡山県,,https://www.daiyak.co.jp/,2026-06-29
株式会社レンタルのニッケン,,,,,,,,,,03-6775-7811,,サービス業,東京都,,https://www.rental.co.jp/,2026-06-29
株式会社M&Aナビ,,,,,,,,,,,,,東京都,,,2026-06-29
合同会社GreenShapers,,,,,,,,,,,,サービス業,北海道,,https://greenshapers.net/,2026-06-29
株式会社ニチノー緑化,,,,,,,,,,03-3808-2281,,建設業,東京都,,https://www.nichino-ryokka.co.jp/,2026-06-29
Gigi株式会社,,,,,,,,,,,,情報通信,東京都,,https://www.gigi.tokyo/,2026-06-29
株式会社DATAFLUCT,,,,,,,,,,,,情報通信,東京都,,https://datafluct.com,2026-06-29
株式会社IDEATECH,,,,,,,,,,050-1871-0555,,サービス業,東京都,,https://ideatech.jp/,2026-06-29
株式会社WESEEK,,,,,,,,,,,,情報通信,東京都,,https://weseek.co.jp/,2026-06-29
ユーザックシステム株式会社,,,,,,,,,,,,,,,,2026-06-29
株式会社wayway,,,,,,,,,,,,,：広島県,,,2026-06-29
Patenty Inc.,,,,,,,,,,,,情報通信,,,https://www.patenty.ai,2026-06-29
株式会社AI Samurai,,,,,,,,,,03-6270-5577,,情報通信,東京都,,http://aisamurai.co.jp/,2026-06-29
康楽バイオテクノロジー株式会社,,,,,,,,,,,,,東京都,,,2026-06-29
cycaltrust株式会社,,,,,,,,,,,,情報通信,東京都,,https://cycaltrust.co.jp/,2026-06-29
有限会社ネクストトレーディング,,,,,,,,,,0770-21-6120,,商業（卸売業、小売業）,：福井県,,https://www.speed-orange.jp/,2026-06-29
株式会社イナック,,,,,,,,,,090-6529-6823,,サービス業,東京都,,https://inac.co.jp,2026-06-29
パテント・インテグレーション株式会社,,,,,,,,,,050-3690-4220,,情報通信,東京都,,https://patent-i.com/,2026-06-29
株式会社GIG,,,,,,,,,,,,情報通信,東京都,,https://giginc.co.jp,2026-06-29
株式会社テンダ,,,,,,,,,,03-3590-4110,,情報通信,東京都,,https://www.tenda.co.jp/,2026-06-29
株式会社ワンズマインド,,,,,,,,,,03-6278-9292,,情報通信,東京都,,https://www.onesmind.co.jp/,2026-06-29
テスホールディングス株式会社,,,,,,,,,,,,,香川県,,,2026-06-29
株式会社knewit,,,,,,,,,,,,,,,,2026-06-29
ＩＣＥＹＥ　Ｊａｐａｎ株式会社,,,,,,,,,,,,情報通信,東京都,,https://www.iceye.com/ja-jp/,2026-06-29
株式会社エイトノット,,,,,,,,,,,,,,,,2026-06-29
株式会社EveryWiLL,,,,,,,,,,,,,東京都,,,2026-06-29
三菱化工機株式会社,,,,,,,,,,,,製造業,神奈川県,,https://www.kakoki.co.jp/,2026-06-29
株式会社Godot,,,,,,,,,,,,情報通信,/兵庫県,,https://godot.inc/,2026-06-29
株式会社プラスアルファ・コンサルティング,,,,,,,,,,03-6432-4016,,情報通信,東京都,,http://www.pa-consul.co.jp/,2026-06-29
ジンベイ株式会社,,,,,,,,,,,,情報通信,神奈川県,,https://jinbay.co.jp/,2026-06-29
株式会社Spectee,,,,,,,,,,03-6261-3655,,情報通信,東京都,,https://spectee.co.jp,2026-06-29
株式会社Fanplus,,,,,,,,,,,,,,,,2026-06-29
学校法人 順天堂,,,,,,,,,,03-3813-3111,,教育・学習支援業,東京都,,http://www.juntendo.ac.jp/,2026-06-29
Tesla Japan合同会社,,,,,,,,,,0120-966-774,,商業（卸売業、小売業）,東京都,,,2026-06-29
株式会社ユーザウェーブ,,,,,,,,,,080-4749-2710,,情報通信,東京都,,https://eco-sumai.com/,2026-06-29
株式会社ウィズモー,,,,,,,,,,080-1509-2461,,サービス業,東京都,,https://withmo.co.jp/,2026-06-29
小野建株式会社,,,,,,,,,,093-561-0036,,商業（卸売業、小売業）, 福岡県,,https://www.onoken.co.jp/jp/,2026-06-29
株式会社Walkers,,,,,,,,,,090-5201-4977,,情報通信,東京都,,https://walker-s.co.jp/,2026-06-29
公益財団法人北海道地域活動振興協会,,,,,,,,,,011-261-0803,,財団法人・社団法人・宗教法人,北海道,,https://www.fureaizaidan.or.jp/,2026-06-29
公益財団法人東京都中小企業振興公社,,,,,,,,,,03-3251-7897,,財団法人・社団法人・宗教法人,東京都,,https://www.tokyo-kosha.or.jp/,2026-06-29
イワドベース合同会社,,,,,,,,,,0857-33-0303,,飲食店・宿泊業,：鳥取県,,https://iwadobase.jp/,2026-06-29
株式会社Visionary Engine,,,,,,,,,,,,サービス業,東京都,,https://visionary-engine.com/,2026-06-29
monoAI technology株式会社,,,,,,,,,,,,情報通信,東京都,,https://monoai.co.jp/,2026-06-29
ユカイ工学株式会社,,,,,,,,,,,,製造業,東京都,,http://www.ux-xu.com/,2026-06-29
株式会社エス・アイ・シー,,,,,,,,,,0564-21-4081,,製造業, 愛知県,,,2026-06-29
BRUNO株式会社,,,,,,,,,,03-6631-0000,,商業（卸売業、小売業）,東京都,,https://bruno-inc.com/,2026-06-29
東京ウォータータクシー株式会社,,,,,,,,,,03-3453-2762,,サービス業,東京都,,https://water-taxi.tokyo/,2026-06-29
リズム株式会社,,,,,,,,,,048-643-7211,,製造業, 埼玉県,,https://www.rhythm.co.jp/,2026-06-29
