企業名,法人番号,採用担当者名,担当者確度,取得手法,取得元,役職,部署,根拠URL,根拠,電話番号,従業員数,業種,都道府県,新卒フラグ,公式URL,取得日
オートコムジャパン株式会社,1020001052483,,,,,,,,,045-227-7092,191,中古自動車の輸出販売業務,神奈川県横浜市中区本町２丁目１４番地,,https://corporate.autocj.co.jp/,2026-06-25
株式会社キッズフォレ,1020001049133,,,,,,,,,045-911-6303,175,保育園,神奈川県横浜市都筑区中川中央１丁目２１番７号,,https://www.kidsfore.co.jp/,2026-06-25
株式会社アペックエンジニアリング,1030001015274,,,,,,,,,048-650-7770,185,空気調和 / 給排水衛生 / 防災 / 電気 / 建築 / 保守・メンテナンス / リニューアル / ESCO事業などの,埼玉県さいたま市大宮区桜木町１丁目９番地１,,https://www.apeceng.co.jp/,2026-06-25
藤工業株式会社,1011601007902,,,,,,,,,048-758-6500,190,建築用金属製品（鉄筋）の加工 建設設計請負施工,埼玉県さいたま市岩槻区古ケ場２丁目７番１号,,https://www.fuji-kougyou.jp/,2026-06-25
株式会社ホビーベースイエローサブマリン,1030001007742,,,,,,,,,048-666-6606,204,模型玩具、カードゲーム、ボードゲーム等の小売業,埼玉県さいたま市北区日進町３丁目７２５番地３,,https://www.yellowsubmarine.co.jp/,2026-06-25
株式会社ホンダカーズ埼玉西,1030001026610,,,,,,,,,04-2953-9771,158,自動車の販売及び整備,埼玉県狭山市大字上奥富１０６番地１,,https://www.hondacars-saitamanishi.co.jp/,2026-06-25
株式会社ＫＮＤコーポレーション,1030001020142,,,,,,,,,03-3598-8800,154,運送業（住設機器・建材の配送）、建設業（建て方工事・建材の加工）、外国人材（実習生）への教育、高度外国人材採用のコンサル,埼玉県戸田市笹目６丁目２４番地の１０,,https://www.bukko-kanda.co.jp/,2026-06-25
関東電設株式会社,1030001054586,,,,,,,,,049-232-6676,154,警備業,埼玉県川越市大字天沼新田３１９番地６,,http://kanto-d.co.jp/,2026-06-25
千葉県酒類販売株式会社,1040001004623,,,,,,,,,043-227-4261,180,酒類・食品綜合卸,千葉県千葉市中央区要町５番７号,,https://chibakensyuhan.co.jp/,2026-06-25
株式会社ＢＭＬメディカルワークス,1030001058117,,,,,,,,,049-232-0010,205,治験用容器キットの作製,埼玉県川越市大字的場１５９０番地１,,https://www.bml-medicalworks.co.jp/,2026-06-25
吉野電化工業株式会社,1030001064965,,,,,,,,,0761-22-2190,220,表面処理加工業【硬質クロムめっき、亜鉛合金めっき、電気（樹脂）めっき、ＥＭＩシールドめっき、他】,埼玉県越谷市越ヶ谷５丁目１番１９号,,https://www.yoshinodenka.com/,2026-06-25
株式会社プロエイム,1040001013112,,,,,,,,,043-441-8854,184,人材派遣業 建築事業 戸建て住宅販売,千葉県千葉市中央区本千葉町１番１号日土地千葉中央ビル９Ｆ,,https://www.proaim2.co/,2026-06-25
株式会社舞浜倶楽部,1040001028829,,,,,,,,,047-304-2400,177,介護サービス事業,千葉県浦安市高洲１丁目２番１号,,https://www.maihamaclub.co.jp/,2026-06-25
株式会社川和,1040001037961,,,,,,,,,04-7153-1111,156,食品容器・包装資材の販売。 印刷業（広告の企画・制作・販促支援）チラシ作成・Ｗｅｂ・ＨＰモバイル販促等の綜合販促サービス,千葉県流山市西初石３丁目９番地の１０,,https://www.kawawa-web.com/,2026-06-25
プライミクス株式会社,1120001035800,,,,,,,,,0799-72-0080,171,・液体、粉粒体の乳化、分散、混練、微粒化機器の製造、販売とシステムエンジニアリング ・乳化、分散に関するハードとソフトの,兵庫県淡路市夢舞台１番３８,,https://www.primix.jp/,2026-06-25
九州製鋼株式会社,1290001000011,,,,,,,,,092-976-1678,187,鋼片・鋳鋼用溶鋼及び鉄筋コンクリート用棒鋼の製造及び販売,福岡県糟屋郡久山町大字久原字原２９２０番地,,https://www.kyushu-steel.com/,2026-06-25
内外ゴム株式会社,1140001009744,,,,,,,,,078-944-0650,242,ゴム製品製造業,兵庫県神戸市中央区栄町通４丁目１番１０号,,https://www.naigai-rubber.co.jp/,2026-06-25
西鉄エンジニアリング株式会社,1290001009515,,,,,,,,,092-235-3465,195,鉄軌道車両定期検査、修理 鉄軌道車両改造の設計、施工 鉄軌道車両用品販売 保線器具修理（タイタンパー、ボルト緊解器、その,福岡県福岡市南区大橋２丁目１０番３号,,https://nishitetsu-eng.jp/,2026-06-25
株式会社共進牧場,1140001007161,,,,,,,,,078-371-1761,154,牛乳・乳製品の製造・販売,兵庫県神戸市中央区橘通１丁目２番１２号,,http://www.kyoshin-milk.jp/,2026-06-25
ハッピーハウス株式会社,1290001015827,,,,,,,,,092-483-0360,180,賃貸住宅管理業・宅地建物取引業,福岡県福岡市博多区住吉４丁目３番２号,,https://www.happy-house.co.jp/,2026-06-25
豊運輸株式会社,1290001000044,,,,,,,,,092-976-1979,209,一般貨物運送事業,福岡県糟屋郡久山町大字久原２９０４番地２,,https://www.yutaka-unyu.co.jp/,2026-06-25
株式会社まごころ,1430001033855,,,,,,,,,011-613-3579,172,デイサービス、訪問看護、居宅介護支援、高齢者住宅紹介、技術指導や整骨院・デイサービス運営のコンサルティング,北海道札幌市西区平和二条３丁目３番６８号,,https://www.magokorosapporo.com/,2026-06-25
株式会社エヌ・ティ・ティ・データＮＣＢ,1290001005555,,,,,,,,,092-475-2120,167,事業内容 １．銀行システムのアウトソーシングサービス ２．金融系システムの開発 ３．各種銀行システムソリューション,福岡県福岡市博多区博多駅前１丁目１７番２１号ＮＴＴＤＡＴＡ博多駅前ビル,,https://www.nttdata-ncb.co.jp/,2026-06-25
福岡地所株式会社,1290001016156,,,,,,,,,092-272-2787,200,1. 不動産の売買、賃貸、仲介、管理 2.都市計画、都市開発、地域開発 3. 住宅の建設、販売、賃貸 など,福岡県福岡市博多区住吉１丁目２番２５号,,http://fukuokajisho.com/,2026-06-25
石上車輌株式会社,1430001043417,,,,,,,,,011-881-8777,200,自動車中古部品販売業,北海道恵庭市下島松８０１番地３,,https://www.ishigami.co.jp/,2026-06-25
株式会社ホテルサンバレー,1080101005006,,,,,,,,,0559-48-3800,160,ホテル・旅館経営,静岡県伊豆の国市長岡６５９番地,,https://izu3800.jp/,2026-06-25
静岡ミツウロコフーズ株式会社,1080001008397,,,,,,,,,054-367-3216,200,飲料委託製造販売,静岡県静岡市清水区庵原町３４番地の１,,https://www.shizuoka-mitsuuroko-foods.com/,2026-06-25
株式会社藤伸,1240001007498,,,,,,,,,0829-43-8100,210,一般貨物自動車運送事業,広島県広島市佐伯区五日市港４丁目２番１号,,https://toshin-truck.com/,2026-06-25
太陽工業株式会社,1240001006145,,,,,,,,,082-232-5221,153,運輸、鋼材販売、機械部品加工,広島県広島市中区江波南２丁目１５番１７号,,https://www.the-taiyo.com/,2026-06-25
広島精研工業株式会社,1240001022654,,,,,,,,,082-434-6321,173,自動車用部品製造,広島県東広島市高屋台１丁目４番７号,,https://www.h-seiken.co.jp/,2026-06-25
八洲制御システム株式会社,1240001003183,,,,,,,,,082-843-3131,187,各種制御盤製造,広島県広島市安佐北区深川８丁目２番３７号,,https://yashima-cs.co.jp/,2026-06-25
麒麟倉庫株式会社,1240001036290,,,,,,,,,082-893-2222,187,,広島県広島市安芸区中野東１丁目７番１号,,https://kirin-warehouse.jp/,2026-06-25
西川物産株式会社,1240001008331,,,,,,,,,082-874-3365,182,１）ゴム成型金型製造販売 ２）ゴム加工等の化成品、産業資材　製造販売 ３）自動車部品、建機、土木関連製品の製造販売,広島県広島市安佐南区山本２丁目１番２７号,,https://www.nishikawa-bussan.jp/,2026-06-25
松本重工業株式会社,1240001026812,,,,,,,,,0823-72-3388,242,自動車部品の製造,広島県呉市音戸町波多見１丁目３４番２８号,,http://matsumoto-jukogyo.co.jp/,2026-06-25
株式会社スカイパレスアソシエイツ,1370001015661,小坂,0.7,自社採用ページ深掘り,自社採用ページ,採用担当,,https://www.skypalace.co.jp/recruit/application/,採用担当　小坂,022-775-1122,164,結婚式場・ゲストハウス・チャペルの経営、貸衣装店の経営、ブライダルに付随する企画・立案・運営,宮城県仙台市宮城野区榴岡４丁目６番１号東武仙台第１ビル３Ｆ,,https://www.skypalace.co.jp/,2026-06-25
株式会社ＬＪＰ,1370001015868,,,,,,,,,022-231-3065,168,一般貨物自動車運送事業,宮城県仙台市宮城野区日の出町３丁目３番１０,,https://www.ljp.co.jp/,2026-06-25
ケイテック株式会社,1010401182006,,,,,,,,,0229-64-1111,214,電子機器の設計、試作、生産、サービス役務提供全般,宮城県加美郡加美町字雁原３２５番地,,https://www.k-technology.co.jp/csr/diversity/,2026-06-25
東日本リフトサービス株式会社,1370601000674,,,,,,,,,022-365-5853,215,●フォークリフト持込での荷役作業の請負 ●フォークリフトの新車中古車販売・リース・レンタル・法定年次検査・修理 ※フォ,宮城県塩竈市新浜町３丁目６番８号,,https://ejls.jp/,2026-06-25
株式会社エム・エー・シー．テクノロジー,1110001019928,,,,,,,,,025-525-8181,153,・半導体製造装置販売 ・半導体、液晶製造工程の付帯設備及び消耗パーツの販売 ・半導体製造装置請負メンテナンス及びパーツ洗,新潟県上越市大字上中田１１７８番地,,http://www.mac-ltd.co.jp/,2026-06-25
マルタスギヨ株式会社,1110001007288,,,,,,,,,025-386-1171,249,食料品製造,新潟県新潟市秋葉区小須戸３８５２番地,,https://www.marutafoods.co.jp/gaiyou/,2026-06-25
株式会社ロン・リバイス,1110001024374,,,,,,,,,0258-52-1188,174,繊維製、織物の検品加工 労働者派遣法に基づく労働者派遣事業,新潟県長岡市東町１番１１号,,https://lonrevise.net/,2026-06-25
株式会社アドヴァンス,2110001001100,,,,,,,,,025-233-4132,177,１．土木建築用資材の企画開発及び製造・販売及びそれらに関わる設計業務 ２．型枠リース事業 ３．土木工事業 ４．その他,新潟県新潟市中央区川岸町３丁目１７番地２２,,http://www.advance-kk.co.jp/,2026-06-25
平安セレモニー株式会社,1110001019382,,,,,,,,,025-524-7122,178,冠婚葬祭業,新潟県上越市高土町３丁目９番１２号,,https://www.heian-co.jp/,2026-06-25
大平洋特殊鋳造株式会社,2010001021802,,,,,,,,,025-543-3451,230,,新潟県上越市港町２丁目２５番１号,,https://www.psc-cast.com/,2026-06-25
長野興農株式会社,1100001002257,,,,,,,,,026-228-1236,177,,長野県長野市差出南１丁目１１番１号,,https://www.naganokono.co.jp/,2026-06-25
株式会社熊谷,2110001001744,,,,,,,,,025-244-5161,203,・プラスチックス包装資材製造販売 ・プラスチックス原料、成型品販売 ・プラスチックス包装機械、加工機械販売,新潟県新潟市中央区東大通２丁目３番１０号,,https://www.kumagai-co.com/,2026-06-25
三協精密株式会社,1100001015382,,,,,,,,,0263-62-2294,245,プラスチック部品製造業,長野県安曇野市明科光５８２番地,,https://sankyoseimitsu.co.jp/,2026-06-25
株式会社ライフケア,1100001004633,,,,,,,,,026-269-8740,210,介護施設の運営、訪問サービスによる在宅支援、児童福祉事業,長野県長野市大字栗田２００９番地,,https://lifecare-mayu.com/,2026-06-25
ミサワホーム甲信株式会社,1100001024904,五十嵐,0.8,自社採用ページ深掘り,自社採用ページ,人事,株式会社人事総務部,https://www.misawa-koushin.jp/misawa/shinsotsu.html,人事総務課　採用担当　五十嵐（イガラシ）,0120-029-330,199,1.住宅の建築工事請負ならびに設計監理 2.住宅の分譲販売ならびに不動産の販売・仲介および管理 3.店舗、ビル、倉庫等の,長野県松本市双葉２２番１号,,https://www.misawa-koushin.jp/,2026-06-25
鈴与マタイ株式会社,1100001007347,,,,,,,,,0267-62-1111,184,包装資材事業部 クラフト紙袋の設計・製造・販売等 商事事業部 金属製品の委託製造・販売等 環境エネルギー事業部 太陽,長野県佐久市中込１丁目１０番地１,,http://www.newest.ne.jp/,2026-06-25
株式会社サンエイ,1100001024631,,,,,,,,,0120-445-583,159,パチンコホール、飲食店経営,長野県長野市大字安茂里１７９３番１,,https://sanei-nt.co.jp/,2026-06-25
株式会社ヨロズサステナブルマニュファクチャリングセンター（閉鎖）,1180001055933,,,,,,,,,0235-66-4800,202,自動車部品製造業,岐阜県安八郡輪之内町楡俣字一色１４６５番地１,,https://www.yorozu-corp.co.jp/,2026-06-25
株式会社ハイライト,1100001018591,,,,,,,,,0266-82-7060,160,製造業　めっき,長野県茅野市豊平１５２８番地,,https://www.highlight.co.jp/,2026-06-25
株式会社松永製作所,1200001015083,和田 集太,0.7,自社採用ページ深掘り,自社採用ページ,採用担当,,https://www.matsunaga-w.co.jp/company/recruit/,採用担当／和田　集太,0584-35-1270,180,車椅子製造販売,岐阜県養老郡養老町大場４８４番地,,https://www.matsunaga-w.co.jp/,2026-06-25
株式会社岐阜セラツク製造所,2200001001371,,,,,,,,,058-272-0831,168,セラック製造 植物からの機能性成分の抽出・精製 機能性合成樹脂及び精密分散品の製造,岐阜県岐阜市加納西丸町１丁目２７番地,,http://www.gifushellac.co.jp/,2026-06-25
株式会社ヤマニパッケージ,2200001005645,田中,0.7,自社採用ページ深掘り,自社採用ページ,人事部,人事部,https://yamani-p.com/recruit,採用担当 田中,058-274-3111,175,包装資材企画・デザイン・販売,岐阜県岐阜市清本町２丁目４４番地,,https://yamani-p.com/,2026-06-25
岐阜精機工業株式会社,2200001001297,,,,,,,,,058-271-7871,165,金型及び付属商品の設計・製造販売,岐阜県岐阜市六条南１丁目９番６号,,https://www.gifuseiki.co.jp/,2026-06-25
株式会社津松菱,1190001000698,,,,,,,,,059-228-1311,171,各種商品小売業(百貨店),三重県津市東丸之内４番１０号,,https://tsu-matsubishi.co.jp/,2026-06-25
三菱電機ホームエレベーター株式会社,1200001019753,,,,,,,,,0120-345-594,221,ホームエレベーター、小規模建物用小型エレベーター、小規模共同住宅用エレベーターの開発・設計・生産・販売・取付,岐阜県美濃市楓台３８番地,,https://www.mh-he.co.jp/company/,2026-06-25
エム・ティ・ケー株式会社,1200001000688,,,,,,,,,058-271-6541,216,●磨棒鋼、センターレス研磨加工、切削部品等の製造・販売 ●建築用鋼製下地材（天井・壁）、コンクリートセパレーター、,岐阜県岐阜市六条江東１丁目１６番５号,,https://www.mtk.jp/,2026-06-25
株式会社賢島宝生苑,1190001008139,,,,,,,,,0599-43-3111,200,旅館及び飲食店の経営,三重県志摩市阿児町神明７１８番地の３,,https://www.hojoen.com/,2026-06-25
住友商事フィナンシャルマネジメント株式会社,1010001012059,,,,,,,,,03-6285-6482,294,住友商事及び住友商事グループの外国為替、出納関連の財務業務、並びに、経理業務全般の受託を中心にプロフェッショナルサービス,東京都千代田区大手町２丁目３番２号,,https://ssfm.co.jp/,2026-06-25
株式会社エッサム,1010001012182,,,,,,,,,03-1234-5678,258,会計事務所向け事務用品および財務・税務システムの製造・開発・販売など,東京都千代田区神田須田町１丁目２６番３号,,https://www.essam.co.jp/,2026-06-25
ドギーマンハヤシ株式会社,1120001013062,,,,,,,,,06-6977-6711,264,ペット食品・用品の製造・販売及び輸出入,大阪府大阪市東成区深江南１丁目１６番１４号,,https://www.doggyman.com/,2026-06-25
山下印刷紙器株式会社,1120001026923,,,,,,,,,06-7708-8700,262,紙加工品製造業,大阪府大阪市此花区西九条４丁目５番１８号,,http://www.yamashita-pac.com/,2026-06-25
常磐共同火力株式会社,1010001024491,,,,,,,,,03-3256-5411,273,電気業,東京都千代田区神田須田町１丁目１番地,,https://www.joban-power.co.jp/,2026-06-25
カメヤマ株式会社,1120001032418,,,,,,,,,03-5656-1923,266,ローソク、線香等製造販売,大阪府大阪市北区大淀中２丁目９番１１号,,http://www.kameyama.co.jp/,2026-06-25
株式会社こうゆう,1030001002669,,,,,,,,,03-3258-8811,291,花まる学習会（学習塾）、スクールＦＣ（進学塾）、個別学習指導、療育支援、野外体験教室、教育講演会、教材開発・出版、公教育,埼玉県さいたま市浦和区常盤９丁目１９番１０号,,https://www.hanamarugroup.jp/,2026-06-25
布目電機株式会社,1180001020581,,,,,,,,,052-301-6851,260,・変圧器・リアクトルの 開発、設計、製造、販売 ・海外規格適合制御パネルの開発、設計、製造、販売,愛知県名古屋市中川区大当郎２丁目１１０７番地,,https://www.nunome.co.jp/,2026-06-25
双葉メンテナンス工業株式会社,1130001018671,,,,,,,,,075-313-4667,293,建築物清掃業 建築物飲料水貯水槽清掃業 主に京都、大阪の地で上記事業登録の元、環境衛生サービス、ホスピタルメンテナンス、,京都府京都市下京区七条御所ノ内本町６番地２,,https://futaba-mente.com/,2026-06-25
株式会社メディプラス,1010001224562,,,,,,,,,045-664-7510,264,訪問看護事業 居宅介護支援事業,神奈川県横浜市西区みなとみらい２丁目３番５号クイーンズタワーＣ棟８階,,https://www.medi-p.jp/,2026-06-25
ウイズユー株式会社,1040001048901,,,,,,,,,047-405-9500,270,介護事業,千葉県八千代市勝田台４丁目１３番地７,,https://withyou-care.co.jp/,2026-06-25
株式会社はーとふるセゾン,1130001024109,,,,,,,,,075-254-6112,254,介護サービス事業,京都府京都市上京区河原町通今出川下る２丁目栄町３６４番地,,https://heartfulsaison.co.jp/,2026-06-25
株式会社サン・ライフ,1290001013517,,,,,,,,,092-272-1355,252,建設業 総合ビル管理,福岡県福岡市博多区住吉１丁目２番２５号,,https://www.sunlife-f.co.jp/,2026-06-25
株式会社ニッパ,1010001245419,,,,,,,,,0538-66-2712,273,輸送機器部品製造販売,静岡県磐田市川袋１５５０番地,,https://www.kk-nippa.co.jp/,2026-06-25
株式会社ホテルオークラ福岡,1290001016643,,,,,,,,,092-262-7770,261,ホテルの経営並びにこれに付随関連する事業,福岡県福岡市博多区下川端町３番２号,,https://www.fuk.hotelokura.co.jp/,2026-06-25
日清紡マイクロデバイス福岡株式会社,1290001022773,,,,,,,,,092-805-4660,272,半導体（ＩＣ／ＬＳＩ）の製造及び販売,福岡県福岡市西区今宿東１丁目１番２号,,https://www.nisdf.co.jp/,2026-06-25
ミツイコーポレーション株式会社,1080001005097,,,,,,,,,054-261-3185,266,美容専売商社,静岡県静岡市葵区千代田６丁目１６番２号,,http://www.mitsui-corp.co.jp/,2026-06-25
柿原工業株式会社,1240001030228,,,,,,,,,084-953-8100,269,輸送用機械器具製造業,広島県福山市箕沖町９９番地の１３,,https://www.kakihara.co.jp/kakihara/csr/,2026-06-25
明和運送株式会社,1240001011707,,,,,,,,,082-254-6717,255,一般貨物自動車運送事業 自動車運送取扱事業,広島県広島市南区出島２丁目１番２６号,,https://www.meiwaunsou.co.jp/,2026-06-25
株式会社光製作所,1200001011421,,,,,,,,,058-387-4361,274,航空機・宇宙機器等の部分品を製造 自動車・輸送機器等の部分品を製造,岐阜県羽島郡笠松町中野２４８番地の３,,https://www.hikariss.co.jp/,2026-06-25
長野県交通警備株式会社,1100001002265,,,,,,,,,090-9668-7737,257,警備業,長野県小諸市大字柏木１５番地６,,https://www.nk-keibi.co.jp/,2026-06-25
株式会社誠和,1240001038196,,,,,,,,,0848-24-2641,294,"ビル管理、清掃、不動産管理、広島県県営及び尾道市市営住宅指定管理者、JR事業、福祉事業 資本金：20,000千円 設立：",広島県尾道市新浜１丁目１４番１１号,,https://www.onomichi-seiwa.jp/,2026-06-25
ＳＧシステム株式会社,2130001010677,,,,,,,,,075-661-1178,3376,・情報システムに関する企画、設計、開発、保守、運用業務 ・労働者派遣事業 ・情報処理機器、事務用機械および工業用機械類の,京都府京都市南区上鳥羽角田町２５番地,○,https://www.sg-systems.co.jp/,2026-06-25
因幡電機産業株式会社,1120001041352,,,,,,,,,0120-728-178,1941,電設・電子・情報機器販売及び空調システム部材の製造・販売,大阪府大阪市西区立売堀４丁目１１番１４号,○,https://www.inaba.co.jp/,2026-06-25
株式会社アペックス,1180001092373,,,,,,,,,0120-911-504,1319,自動販売機による飲料等販売（飲料自販機オペレーター） 行動計画については、グループ内下記の会社にて適用。 ・株式会社ア,愛知県大府市柊山町２丁目４１８番地,○,https://www.apex-co.co.jp/,2026-06-25
積水化学工業株式会社,1120001059650,,,,,,,,,03-6748-6460,4062,樹脂加工製品の製造、販売,大阪府大阪市北区西天満２丁目４番４号,○,https://www.sekisui.co.jp/,2026-06-25
株式会社スズケン,1180001017009,広瀬,0.7,自社採用ページ深掘り,自社採用ページ,人事,人事総務統轄部,http://www.suzuken.co.jp/recruit/career/career_yoko.html,採用担当 広瀬,052-961-2331,3409,医療用医薬品、試薬、医療用機器、医療材料、食品などの販売、ならびに医療用機器の開発製造,愛知県名古屋市東区東片端町８番地,○,http://www.suzuken.co.jp/,2026-06-25
レンゴー株式会社,1120001036880,,,,,,,,,06-6223-2371,4711,板紙、段ボール・段ボール箱、軟包装製品等の製造・販売,大阪府大阪市福島区大開４丁目１番１８６号,○,https://www.rengo.co.jp/sustainability/social/human_resources/work-life_balance.html,2026-06-25
株式会社ニッスイ,1010001016860,,,,,,,,,0120-837-241,1505,世界中の水産資源へのアクセスを通じ、漁業、養殖生産、加工による「水産品」の販売、冷凍食品、缶詰、フィッシュソーセージ等の,東京都港区西新橋１丁目３番１号,○,https://www.nissui.co.jp/,2026-06-25
敷島製パン株式会社,1180001016877,,,,,,,,,0120-084-835,5565,パン、和洋菓子の製造、販売,愛知県名古屋市東区白壁５丁目３番地,○,https://www.pasconet.co.jp/,2026-06-25
川崎重工業株式会社,1140001005719,,,,,,,,,03-3435-2267,14805,輸送用機器の製造、販売,兵庫県神戸市中央区東川崎町３丁目１番１号,○,https://www.khi.co.jp/,2026-06-25
株式会社ＥＶＥＲＹＦＯＯＤ,1180001001037,,,,,,,,,0276-46-2518,9967,集団給食,愛知県名古屋市中区千代田５丁目７番５号,○,https://everygroup.co.jp/ef/,2026-06-25
西川株式会社,1010001053631,,,,,,,,,0120-368-161,1200,●寝具、寝装品、インテリア用品、ベビー用品等の製造卸売業 ●健康機器の製造卸売業 ●宝石、貴金属の卸売業 ●家具、室内装,東京都中央区日本橋富沢町８番８号,○,https://www.nishikawa1566.com/,2026-06-25
株式会社ＮＴＴドコモ,1010001067912,,,,,,,,,03-5156-1111,13896,携帯電話事業を主な事業とし、その主要な営業種目は次のとおりです。 ■通信事業 携帯電話サービス（５G サービス、LTE,東京都千代田区永田町２丁目１１番１号,○,https://www.docomo.ne.jp/,2026-06-25
ＴＯＴＯ株式会社,1290801002603,,,,,,,,,0120-101-005,9463,建築用設備機器の製造・販売,福岡県北九州市小倉北区中島２丁目１番１号,○,https://jp.toto.com/,2026-06-25
濱田重工株式会社,1290801003064,,,,,,,,,093-882-6215,2038,鉄鋼事業、エンジニアリング事業、半導体事業,福岡県北九州市戸畑区牧山１丁目１番３６号,○,https://hamada-hi.com/,2026-06-25
株式会社ムトウ,2430001016743,,,,,,,,,011-746-5111,2000,医療機器販売,北海道札幌市北区北十一条西４丁目１番１５号,○,https://www.wism-mutoh.jp/company/nextgeneration/,2026-06-25
イオンリテール株式会社,2040001000456,,,,,,,,,043-212-6500,114984,総合小売業,千葉県千葉市美浜区中瀬１丁目５番地１,○,https://www.aeonretail.jp/company/gaiyo.html,2026-06-25
株式会社セブン－イレブン・ジャパン,1010001088181,,,,,,,,,03-6238-3711,8064,コンビニエンスストアのフランチャイズチェーン本部,東京都千代田区二番町８番地８,○,https://www.sej.co.jp/,2026-06-25
株式会社日新アセットマネジメント,2020001028235,,,,,,,,,03-3238-6624,1523,総合物流業,神奈川県横浜市中区尾上町６丁目８１番地,○,https://www.nissin-tw.com/,2026-06-25
ヤマト運輸株式会社,1010001092605,,,,,,,,,03-3541-3411,158295,宅急便を中心とした一般消費者・企業向け小口貨物輸送サービス事業、その他物流事業全般および関連事業,東京都中央区銀座２丁目１６番１０号,○,https://www.kuronekoyamato.co.jp/,2026-06-25
テプコ・ソリューション・アドバンス株式会社,1010001086672,,,,,,,,,03-3810-0331,2352,"情報処理サービス事業、電気等の売買,供給",東京都港区芝３丁目２番１８号,○,https://www.tepco-sa.co.jp/ssl/,2026-06-25
キッセイ薬品工業株式会社,1100001012982,,,,,,,,,0263-25-7922,1500,医療用医薬品の研究・開発・製造・販売 特別用途食品等の開発・販売,長野県松本市芳野１９番４８号,○,https://www.kissei.co.jp/sustainability/contribution/,2026-06-25
株式会社マイスティア,2330001009286,,,,,,,,,096-214-5680,1750,製造装置・精密機械の企画開発～製造販売 精密機械等のメンテナス・フィールドサービス 組込みIoTシステム及び周辺機器の企,熊本県合志市福原１番地３５,○,https://www.meistier.co.jp/,2026-06-25
株式会社アオキスーパー,1180001029202,,,,,,,,,052-414-3600,3775,食料品小売業 スーパーマーケットチェーン,愛知県名古屋市中村区鳥居西通１丁目１番地,○,https://aokisuper.co.jp/news/,2026-06-25
中部電力パワーグリッド株式会社,1180001135974,,,,,,,,,0120-907-667,11451,一般送配電事業　など,愛知県名古屋市東区東新町１番地,○,https://www.chuden.co.jp/csr/div_woman/,2026-06-25
株式会社ヒライ,2330001009088,,,,,,,,,0942-51-1100,1738,,熊本県熊本市西区春日７丁目２６番７０号,○,https://www.hirai-wa.com/,2026-06-25
株式会社メイテックグループホールディングス,1180001027412,,,,,,,,,050-3000-5820,8345,エンジニアリングソリューション事業,神奈川県厚木市森の里青山１５番１号,○,https://www.meitec.co.jp/,2026-06-25
株式会社今仙電機製作所,1180001080700,,,,,,,,,0568-67-1211,1669,自動車部品およびその他の輸送用機械器具部品の製造販売,愛知県犬山市字柿畑１番地,○,https://www.imasen.co.jp/,2026-06-25
オークマ株式会社,1180001081319,,,,,,,,,0120-506-090,2304,工作機械の製造・販売,愛知県丹羽郡大口町下小口５丁目２５番地の１,○,https://www.okuma.co.jp/,2026-06-25
埼玉トヨペット株式会社,1030001003329,,,,,,,,,048-830-8151,1642,,埼玉県さいたま市中央区上落合２丁目２番１号,,https://www.pref.saitama.lg.jp/,2026-06-25
日鉄物流株式会社,1010001098619,,,,,,,,,03-6867-2242,6518,海上輸送 自動車輸送 港湾物流 構内物流（工場内物流）,東京都中央区日本橋１丁目１３番１号,,https://www.nipponsteel.com/,2026-06-25
同和興業株式会社,1370001009416,,,,,,,,,03-3580-4111,1515,ビルメンテナンス業,宮城県仙台市青葉区一番町４丁目６番１号仙台第一生命タワービルディング,,https://www.moj.go.jp/,2026-06-25
日本飛行機株式会社,1020001006613,,,,,,,,,03-5253-2111,1271,輸送用機器具製造業　及び　航空機整備・改修・改造,神奈川県横浜市金沢区昭和町３１７５番地,,https://www.cao.go.jp/,2026-06-25
フロンティアコンストラクション＆パートナーズ株式会社,1010001083026,,,,,,,,,050-5526-8318,1160,建設コンサルティング,東京都港区東新橋１丁目５番２号,,https://www.frontier-direct.jp/,2026-06-25
株式会社内田洋行,1010001034730,,,,,,,,,03-3555-4071,1319,【公共関連事業】 学校教育市場への教育機器・教材・コンテンツの製造・販売、ICTシステムの構築、学校空間デザイン・家具販,東京都中央区新川２丁目４番７号,,https://www.uchida.co.jp/,2026-06-25
ウシオ電機株式会社,1010001008651,,,,,,,,,03-5657-1033,1677,光応用製品事業ならびに産業機械およびその他事業,東京都港区三田３丁目５番１９号住友不動産東京三田ガーデンタワー３１階,,https://www.ushio.co.jp/jp/,2026-06-25
株式会社ミクニ,1010001008791,,,,,,,,,03-3833-0392,1627,電子制御燃料噴射関連機器の製造・販売 気化器類、ポンプ類その他自動車部品の製造・販売 ガス制御機器の製造・販売 航空宇宙,東京都千代田区外神田６丁目１３番１１号,,https://www.mikuni.co.jp/,2026-06-25
ピーエス・コンストラクション株式会社,1010001008742,,,,,,,,,03-6385-8010,1325,1．プレストレスト・コンクリート工事の請負ならびに企画、設計、施工監理 2．土木一式工事、建築一式工事の請負ならびに企画,東京都港区東新橋１丁目９番１号,,https://www.psc.co.jp/,2026-06-25
東光電気工事株式会社,1010001024087,,,,,,,,,03-3292-2111,1323,・内線事業：建築電気設備、消防施設設備、情報通信設備の設計施工 ・外線事業：送電線、電車線、発・変電所、通信線、道路照明,東京都千代田区西神田１丁目４番５号,,http://www.tokodenko.co.jp/,2026-06-25
