企業名,法人番号,採用担当者名,役職,部署,代表者名,メール,メール確度,担当者確度,電話番号,公式URL,Tier,取得元媒体,根拠URL,架電呼称,業種,都道府県,従業員数,補助金,設立年,取得日
ウシオ電機株式会社,1010001008651,,,,朝日崇文,info@ushio.co.jp,0.4,,03-5657-1033,https://www.ushio.co.jp/jp/,C,gBizINFO,https://www.ushio.co.jp/jp/,人事部 ご採用ご担当者様,光応用製品事業ならびに産業機械およびその他事業,東京都港区三田３丁目５番１９号住友不動産東京三田ガーデンタワー３１階,1677,,1949,2026-06-14T18:23:06.581Z
ピーエス・コンストラクション株式会社,1010001008742,,,,森拓也,info@psc.co.jp,0.4,,03-6385-8010,https://www.psc.co.jp/,C,gBizINFO,https://www.psc.co.jp/,人事部 ご採用ご担当者様,1．プレストレスト・コンクリート工事の請負ならびに企画、設計、施工監理 2．土木一式工事、建築一式工事の請負ならびに企画,東京都港区東新橋１丁目９番１号,1325,,1952,2026-06-14T18:23:07.225Z
三井物産株式会社,1010001008767,,,,堀健一,info@mitsui.com,0.4,,03-3285-1111,https://www.mitsui.com/jp/ja/index.html,C,gBizINFO,https://www.mitsui.com/jp/ja/index.html,人事部 ご採用ご担当者様,鉄鋼製品、金属資源、エネルギー、プロジェクト、モビリティ、化学品、食料、流通事業、ウェルネス事業、ICT事業、コーポレー,東京都千代田区大手町１丁目２番１号,5587,,1947,2026-06-14T18:23:08.377Z
イチカワ株式会社,1010001000708,,,,矢崎孝信,info@ik-felt.co.jp,0.4,,03-3816-1111,https://www.ik-felt.co.jp/,C,gBizINFO,https://www.ik-felt.co.jp/,人事部 ご採用ご担当者様,抄紙用フエルト、抄紙用ベルトおよびスレート・その他工業用フエルトの製造、販売,東京都文京区本郷２丁目１４番１５号,523,,1949,2026-06-14T18:23:09.832Z
株式会社オーヤラツクス,1010001013305,,,,松村かおり,info@oyalox.co.jp,0.4,,03-3263-6201,https://www.oyalox.co.jp/,C,gBizINFO,https://www.oyalox.co.jp/,人事部 ご採用ご担当者様,医薬品製造販売業,東京都千代田区麹町１丁目６番地２,177,,1962,2026-06-14T18:23:11.559Z
株式会社ニッスイ,1010001016860,,,,田中輝,info@nissui.co.jp,0.4,,0120-837-241,https://www.nissui.co.jp/,C,gBizINFO,https://www.nissui.co.jp/,人事部 ご採用ご担当者様,世界中の水産資源へのアクセスを通じ、漁業、養殖生産、加工による「水産品」の販売、冷凍食品、缶詰、フィッシュソーセージ等の,東京都港区西新橋１丁目３番１号,1505,,,2026-06-14T18:23:11.713Z
株式会社ミクニ,1010001008791,,,,生田久貴,info@mikuni.co.jp,0.4,,03-3833-0392,https://www.mikuni.co.jp/,C,gBizINFO,https://www.mikuni.co.jp/,人事部 ご採用ご担当者様,電子制御燃料噴射関連機器の製造・販売 気化器類、ポンプ類その他自動車部品の製造・販売 ガス制御機器の製造・販売 航空宇宙,東京都千代田区外神田６丁目１３番１１号,1627,,,2026-06-14T18:23:13.310Z
住商エアロシステム株式会社,1010001020185,,,,上野智規,info@sc-aero.co.jp,0.4,,03-6551-2074,https://www.sc-aero.co.jp/,C,gBizINFO,https://www.sc-aero.co.jp/,人事部 ご採用ご担当者様,航空機器、航空機用及び船舶用エンジン、宇宙衛星機器、車両、通信電子機器、レーダー、特機等の貿易、国内販売及び保守整備業務,東京都千代田区一ツ橋１丁目２番２号,167,,1982,2026-06-14T18:23:13.365Z
東光電気工事株式会社,1010001024087,,,,山本隆洋,info@tokodenko.co.jp,0.4,,03-3292-2111,http://www.tokodenko.co.jp/,C,gBizINFO,http://www.tokodenko.co.jp/,人事部 ご採用ご担当者様,・内線事業：建築電気設備、消防施設設備、情報通信設備の設計施工 ・外線事業：送電線、電車線、発・変電所、通信線、道路照明,東京都千代田区西神田１丁目４番５号,1323,,1947,2026-06-14T18:23:14.914Z
ミズホ株式会社,1010001007612,,,,根本裕司,info@mizuho.co.jp,0.4,,03-3815-3191,https://www.mizuho.co.jp/,C,gBizINFO,https://www.mizuho.co.jp/,人事部 ご採用ご担当者様,医療器械・器具の製造・販売,東京都文京区本郷３丁目３０番１３号,594,,1939,2026-06-14T18:23:16.833Z
日信防災株式会社,1010001025449,,,,矢口孝仁,info@nissin-b.co.jp,0.4,,03-3862-4171,https://www.nissin-b.co.jp/,C,gBizINFO,https://www.nissin-b.co.jp/,人事部 ご採用ご担当者様,防災システム及び駐車場システムの設計・施工・販売・保守,東京都千代田区岩本町３丁目２番４号,156,,1989,2026-06-14T18:23:17.146Z
株式会社共立メンテナンス,1010001014427,,,,中村幸治,info@kyoritsugroup.co.jp,0.4,,03-5295-7777,https://www.kyoritsugroup.co.jp/,C,gBizINFO,https://www.kyoritsugroup.co.jp/,人事部 ご採用ご担当者様,（1）学生寮・社員寮・ワンルームマンション事業 （2）ホテル事業 （3）シニアライフ事業 （4）その他前号に附帯する事業,東京都千代田区外神田２丁目１８番８号,4072,,1979,2026-06-14T18:23:19.508Z
株式会社ＪＰＦ,1010001033237,,,,渡辺俊太郎,info@jpf.co.jp,0.4,,03-3265-4851,https://www.jpf.co.jp/about/,C,gBizINFO,https://www.jpf.co.jp/about/,人事部 ご採用ご担当者様,（１）公営競技のトータルマネジメント （２）公営競技及びアマチュア競技の着順判定写真撮影業務 （３）審判業務用ＶＴＲの撮,東京都千代田区富士見２丁目４番１１号,685,,1957,2026-06-14T18:23:19.712Z
株式会社テレコムスクエア,1010001026918,,,,吉竹雄次,info@telecomsquare.net,0.4,,03-3239-3278,https://www.telecomsquare.net/aboutus/ge_actionplan/,C,gBizINFO,https://www.telecomsquare.net/aboutus/ge_actionplan/,人事部 ご採用ご担当者様,情報通信サービス,東京都千代田区三番町８番地１,111,,1974,2026-06-14T18:23:21.274Z
石福金属興業株式会社,1010001010624,,,,古宮基成,info@ishifuku-kinzoku.co.jp,0.4,,03-3252-3131,https://www.ishifuku-kinzoku.co.jp/,C,gBizINFO,https://www.ishifuku-kinzoku.co.jp/,人事部 ご採用ご担当者様,貴金属精製加工販売業,東京都千代田区内神田３丁目２０番７号,351,,1934,2026-06-14T18:23:21.300Z
株式会社内田洋行,1010001034730,,,,大久保昇,info@uchida.co.jp,0.4,,03-3555-4071,https://www.uchida.co.jp/,C,gBizINFO,https://www.uchida.co.jp/,人事部 ご採用ご担当者様,【公共関連事業】 学校教育市場への教育機器・教材・コンテンツの製造・販売、ICTシステムの構築、学校空間デザイン・家具販,東京都中央区新川２丁目４番７号,1319,,1941,2026-06-14T18:23:23.026Z
株式会社資生堂,1010001034813,,,,藤原憲太郎,,0,,0120-814-710,https://corp.shiseido.com/jp/sustainability/labor/working.html,C,gBizINFO,https://corp.shiseido.com/jp/sustainability/labor/working.html,人事部 ご採用ご担当者様,化粧品、業務用化粧品、石鹸、シャンプー、リンス、医薬品などの製造販売、輸出入,東京都中央区銀座７丁目５番５号,5159,,,2026-06-14T18:23:23.171Z
日清オイリオグループ株式会社,1010001034887,,,,久野貴久,info@nisshin-oillio.com,0.4,,0120-016-024,https://www.nisshin-oillio.com/company/,C,gBizINFO,https://www.nisshin-oillio.com/company/,人事部 ご採用ご担当者様,油脂事業、加工食品・素材事業、ファインケミカル事業　等,東京都中央区新川１丁目２３番１号,1577,,,2026-06-14T18:23:24.641Z
Ｂｉｔｃｏｉｎ　Ｊａｐａｎ株式会社,1010001034953,,,,上杉隼士,info@hotta-marusho.co.jp,0.4,,03-6824-9481,https://www.hotta-marusho.co.jp/,C,gBizINFO,https://www.hotta-marusho.co.jp/,人事部 ご採用ご担当者様,和装品、洋装品、寝装品、健康関連商材等と貴金属・宝石等の卸売販売 意匠撚糸の製造販売,東京都墨田区横網１丁目１０番５号,124,,,2026-06-14T18:23:25.214Z
日本紙パルプ商事株式会社,1010001034978,,,,渡辺昭彦,info@kamipa.co.jp,0.4,,03-5548-4026,http://www.kamipa.co.jp/,C,gBizINFO,http://www.kamipa.co.jp/,人事部 ご採用ご担当者様,1.紙、パルプ、古紙の売買および輸出入 2.包装材料の売買および輸出入 3.燃料類の売買および輸出入 4.化成品、工業薬,東京都中央区勝どき３丁目１２番１号フォアフロントタワー,900,,1916,2026-06-14T18:23:26.547Z
日本パーカライジング株式会社,1010001034994,,,,青山雅之,info@parker.co.jp,0.4,,03-3278-4333,https://www.parker.co.jp/ja/,C,gBizINFO,https://www.parker.co.jp/ja/,人事部 ご採用ご担当者様,あらゆる素材を錆や腐食から守る「表面処理薬剤」の製造・販売。 金属の耐摩耗性を向上させる熱処理加工・防錆処理加工。 表面,東京都中央区日本橋２丁目１６番８号,1022,,1928,2026-06-14T18:23:26.963Z
東海東京フィナンシャル・ホールディングス株式会社,1010001034202,,,,佐藤昌孝,info@tokaitokyo-fh.jp,0.4,,03-3517-8100,https://www.tokaitokyo-fh.jp/sustainability/materiality-4/diversity/,C,gBizINFO,https://www.tokaitokyo-fh.jp/sustainability/materiality-4/diversity/,人事部 ご採用ご担当者様,東海東京証券を中心とする東海東京フィナンシャル・グループの持株会社。,東京都中央区日本橋２丁目５番１号,2800,,,2026-06-14T18:23:27.135Z
加陽印刷株式会社,1120001007205,,,,加福太郎,info@kayo.co.jp,0.4,,06-6922-5871,https://kayo.co.jp/,C,gBizINFO,https://kayo.co.jp/,人事部 ご採用ご担当者様,印刷業,大阪府大阪市都島区高倉町３丁目５番２８号,97,,1964,2026-06-14T18:23:30.883Z
平和不動産株式会社,1010001034920,,,,土本清幸,info@heiwa-net.co.jp,0.4,,03-3666-0181,https://www.heiwa-net.co.jp/,C,gBizINFO,https://www.heiwa-net.co.jp/,人事部 ご採用ご担当者様,不動産業,東京都中央区日本橋兜町１番１０号,105,,,2026-06-14T18:23:30.977Z
アイコム株式会社,1120001019349,,,,中岡洋詞,info@icom.co.jp,0.4,,0120-156-313,https://www.icom.co.jp/,C,gBizINFO,https://www.icom.co.jp/,人事部 ご採用ご担当者様,無線通信機器、ネットワーク機器等の製造、販売,大阪府大阪市平野区加美鞍作１丁目６番１９号,689,,1964,2026-06-14T18:23:33.565Z
永大化工株式会社,1120001019704,,,,浦義則,info@eidaikako.co.jp,0.4,,06-6791-3355,https://www.eidaikako.co.jp/,C,gBizINFO,https://www.eidaikako.co.jp/,人事部 ご採用ご担当者様,プラスチック成形品製造・販売,大阪府大阪市平野区平野北２丁目３番９号,145,,,2026-06-14T18:23:34.519Z
ＦＣＭ株式会社,1120001011859,,,,川森晋治,info@fc-m.co.jp,0.4,,06-6975-1324,https://fc-m.co.jp/,C,gBizINFO,https://fc-m.co.jp/,人事部 ご採用ご担当者様,・電子部品の加工、電子機器用部品ならびに半導体用部材の製造および販売 ・電線用芯線ならびにその他線材の製造および販売 ・,大阪府大阪市東成区神路３丁目８番３６号,346,,,2026-06-14T18:23:39.360Z
因幡電機産業株式会社,1120001041352,,,,玉垣雅之,info@inaba.co.jp,0.4,,0120-728-178,https://www.inaba.co.jp/,C,gBizINFO,https://www.inaba.co.jp/,人事部 ご採用ご担当者様,電設・電子・情報機器販売及び空調システム部材の製造・販売,大阪府大阪市西区立売堀４丁目１１番１４号,1941,,1949,2026-06-14T18:23:41.631Z
帝国製鋲株式会社,1120001029380,,,,鈴木典和,info@teikoku-seibyo.com,0.4,,06-6572-2951,https://teikoku-seibyo.com/,C,gBizINFO,https://teikoku-seibyo.com/,人事部 ご採用ご担当者様,製造業,大阪府大阪市港区海岸通３丁目２番２１号,62,,1917,2026-06-14T18:23:41.740Z
中外商工株式会社,1120001045403,,,,岡田憲一,info@chugai-af.co.jp,0.4,,0120-957-096,https://www.chugai-af.co.jp/,C,gBizINFO,https://www.chugai-af.co.jp/,人事部 ご採用ご担当者様,建築材料の製造・販売・施工,大阪府大阪市西区靱本町１丁目９番１５号,180,,1952,2026-06-14T18:23:44.048Z
ホシザキ京阪株式会社,1120001025289,,,,鈴木美紀,info@hoshizaki-keihan.co.jp,0.4,,0120-306-038,https://hoshizaki-keihan.co.jp/,C,gBizINFO,https://hoshizaki-keihan.co.jp/,人事部 ご採用ご担当者様,業務用厨房機器の販売及びメンテナンス,大阪府大阪市中央区内本町２丁目２番１２号,588,,1969,2026-06-14T18:23:44.183Z
明星工業株式会社,1120001049032,,,,栁瀬徹次,info@meisei-kogyo.co.jp,0.4,,06-6447-0271,https://www.meisei-kogyo.co.jp/,C,gBizINFO,https://www.meisei-kogyo.co.jp/,人事部 ご採用ご担当者様,断熱工事業　（保温・保冷、築炉耐火、断熱耐火被覆、原子力その他）,大阪府大阪市西区京町堀１丁目８番５号,358,,,2026-06-14T18:23:45.970Z
日邦産業株式会社,1120901007832,,,,岩佐恭知,info@nip.co.jp,0.4,,052-212-8726,https://www.nip.co.jp/,C,gBizINFO,https://www.nip.co.jp/,人事部 ご採用ご担当者様,・メーカー機能を持ち合わせた商社で、主に産業資材/半導体部品/自動車部品/住宅設備部品等を販売。 ・海外拠点は東南アジア,愛知県名古屋市中区錦１丁目１０番１号,319,,,2026-06-14T18:23:46.020Z
株式会社つむら工芸,1120001045502,,,,浜田晋,info@tsumura-kogei.com,0.4,,06-6448-2761,https://tsumura-kogei.com/recruitwork/,C,gBizINFO,https://tsumura-kogei.com/recruitwork/,人事部 ご採用ご担当者様,メディア、舞台、その他エンターテイメント向けの造形物製作事業,大阪府大阪市西区京町堀２丁目１２番２４号,178,,1957,2026-06-14T18:23:46.573Z
朝日金属株式会社,1180001011481,,,,桑原由行,info@asahi-metal.com,0.4,,052-901-2111,http://www.asahi-metal.com/,C,gBizINFO,http://www.asahi-metal.com/,人事部 ご採用ご担当者様,製鋼原料加工、販売、他,愛知県名古屋市北区六が池町５５５番地,240,,1962,2026-06-14T18:23:47.563Z
ニプロバスキュラー株式会社,1180001001887,,,,半田知久,info@goodmankk.com,0.4,,052-269-5300,https://www.nipro-vas.com/,C,gBizINFO,https://www.nipro-vas.com/,人事部 ご採用ご担当者様,医療機器の輸入・開発・製造・販売,愛知県名古屋市中区栄４丁目５番３号ＫＤＸ名古屋栄ビル５階,330,,1975,2026-06-14T18:23:50.072Z
株式会社スズケン,1180001017009,,,,浅野茂,info@suzuken.co.jp,0.4,,052-961-2331,http://www.suzuken.co.jp/,C,gBizINFO,http://www.suzuken.co.jp/,人事部 ご採用ご担当者様,医療用医薬品、試薬、医療用機器、医療材料、食品などの販売、ならびに医療用機器の開発製造,愛知県名古屋市東区東片端町８番地,3409,,1946,2026-06-14T18:23:52.107Z
株式会社チップトン,1180001014914,,,,小林知之,info@tipton.co.jp,0.4,,03-6696-0633,https://www.tipton.co.jp/,C,gBizINFO,https://www.tipton.co.jp/,人事部 ご採用ご担当者様,産業機械・付帯装置、研磨材・セラミックス製品の開発、製造、販売。 ＜産業機械・付帯装置＞ ・表面処理装置（バレル研磨機,愛知県名古屋市南区豊田３丁目１９番２１号,210,,1939,2026-06-14T18:23:53.460Z
敷島製パン株式会社,1180001016877,,,,盛田淳夫,info@pasconet.co.jp,0.4,,0120-084-835,https://www.pasconet.co.jp/,C,gBizINFO,https://www.pasconet.co.jp/,人事部 ご採用ご担当者様,パン、和洋菓子の製造、販売,愛知県名古屋市東区白壁５丁目３番地,5565,,1919,2026-06-14T18:23:53.856Z
名工建設株式会社,1180001027354,,,,松野篤二,info@meikokensetsu.co.jp,0.4,,0577-32-2659,https://www.meikokensetsu.co.jp/,C,gBizINFO,https://www.meikokensetsu.co.jp/,人事部 ご採用ご担当者様,総合建設業,愛知県名古屋市中村区名駅１丁目１番４号ＪＲセントラルタワーズ３４階,1145,,1941,2026-06-14T18:23:54.835Z
株式会社アオキスーパー,1180001029202,,,,青木俊道,info@aokisuper.co.jp,0.4,,052-414-3600,https://aokisuper.co.jp/news/,C,gBizINFO,https://aokisuper.co.jp/news/,人事部 ご採用ご担当者様,食料品小売業 スーパーマーケットチェーン,愛知県名古屋市中村区鳥居西通１丁目１番地,3775,,,2026-06-14T18:23:55.430Z
株式会社ＥＶＥＲＹＦＯＯＤ,1180001001037,,,,杉浦卓,info@everygroup.co.jp,0.4,,0276-46-2518,https://everygroup.co.jp/ef/,C,gBizINFO,https://everygroup.co.jp/ef/,人事部 ご採用ご担当者様,集団給食,愛知県名古屋市中区千代田５丁目７番５号,9967,,1967,2026-06-14T18:23:56.258Z
名古屋酸素株式会社,1180001007067,,,,飯田哲郎,info@nagoya-sanso.co.jp,0.4,,052-381-5285,https://nagoya-sanso.co.jp/,C,gBizINFO,https://nagoya-sanso.co.jp/,人事部 ご採用ご担当者様,高圧ガス他販売業,愛知県名古屋市港区小碓１丁目１２番地,116,,1913,2026-06-14T18:23:56.811Z
興和株式会社,1180001035811,,,,兼三輪芳弘,info@kowa.co.jp,0.4,,03-3279-7755,https://www.kowa.co.jp/,C,gBizINFO,https://www.kowa.co.jp/,人事部 ご採用ご担当者様,【商社部門】 繊維、機械、建材、船舶、鉱物資源、化成品原料、生活関連物資などの輸出入、三国間貿易および国内販売 【メーカ,愛知県名古屋市中区錦３丁目６番２９号,3986,,,2026-06-14T18:23:57.789Z
株式会社ＣＢＣクリエイション,1180001036669,,,,伊藤司,info@cbc-creation.co.jp,0.4,,052-251-1181,https://www.cbc-creation.co.jp/,C,gBizINFO,https://www.cbc-creation.co.jp/,人事部 ご採用ご担当者様,テレビ番組・映像の制作、イベントの企画運営,愛知県名古屋市中区新栄１丁目２番８号,137,,1955,2026-06-14T18:23:58.351Z
株式会社コアズ,1180001035761,,,,加藤僚,info@corps.co.jp,0.4,,052-202-0018,https://corps-inc.jp/,C,gBizINFO,https://corps-inc.jp/,人事部 ご採用ご担当者様,警備業・ビルメンテナンス業,愛知県名古屋市中区錦１丁目１６番２０号,6300,,1974,2026-06-14T18:23:59.070Z
川北電気工業株式会社,1180001035290,,,,大津正己,info@kawakita.co.jp,0.4,,0120-314-157,https://www.kawakita.co.jp/,C,gBizINFO,https://www.kawakita.co.jp/,人事部 ご採用ご担当者様,各種電気設備の設計・施工・工程管理・技術開発,愛知県名古屋市中区栄４丁目６番２５号,379,,1939,2026-06-14T18:24:00.091Z
株式会社アート,1010701014775,,,,関本祥文,info@art-japan.co.jp,0.4,,03-3447-1401,https://www.art-japan.co.jp/company/active_promotion,C,gBizINFO,https://www.art-japan.co.jp/company/active_promotion,人事部 ご採用ご担当者様,セキュリティ製品の製造・販売,神奈川県川崎市中原区市ノ坪３２２番地７,100,,2003,2026-06-14T18:24:01.566Z
株式会社アルファ,1020001005862,,,,塚野哲幸,info@kk-alpha.com,0.4,,045-787-8400,https://www.kk-alpha.com/,C,gBizINFO,https://www.kk-alpha.com/,人事部 ご採用ご担当者様,創業以来、我々の生活で欠かす事のできない“カギ（キー＆ロック）”を中心としたセキュリティ商品を、自動車・住宅・産業機器・,神奈川県横浜市金沢区福浦１丁目６番８号,460,,,2026-06-14T18:24:02.009Z
横浜植木株式会社,1020001013956,,,,伊藤智司,info@yokohamaueki.co.jp,0.4,,045-262-7417,https://www.yokohamaueki.co.jp/,C,gBizINFO,https://www.yokohamaueki.co.jp/,人事部 ご採用ご担当者様,総合園芸業 種苗開発販売 園芸資材卸売 ＷＥＢネット販売 造園工事・指定管理・植栽管理,神奈川県横浜市南区唐沢１５番地,296,,1893,2026-06-14T18:24:02.658Z
横浜高速鉄道株式会社,1020001029440,,,,森秀毅,info@mm21railway.co.jp,0.4,,045-664-0629,https://www.mm21railway.co.jp/,C,gBizINFO,https://www.mm21railway.co.jp/,人事部 ご採用ご担当者様,（1）鉄道事業 （2）鉄道施設内における日用雑貨・飲食物等の販売、飲食業、広告業及び旅行業等のサービス事業 （3）不動産,神奈川県横浜市中区元町１丁目１１番地,123,,,2026-06-14T18:24:03.738Z
